Result_num	GO_Category	GO_ID	GO_Term	Annotated	Significant	Expected	weight01Fisher	Tissue	Comparison	Expression
3	CC	GO:0019005	SCF ubiquitin ligase complex	64	1	0.03	0.0326	spleen	both_ctl	down
4	CC	GO:0005657	replication fork	66	1	0.03	0.0336	spleen	both_ctl	down
5	CC	GO:1990204	oxidoreductase complex	74	1	0.04	0.0376	spleen	both_ctl	down
1	MF	GO:0004190	aspartic-type endopeptidase activity	87	2	0.05	0.0011	spleen	both_ctl	down
2	MF	GO:0003887	DNA-directed DNA polymerase activity	91	2	0.05	0.0012	spleen	both_ctl	down
3	MF	GO:0003964	RNA-directed DNA polymerase activity	155	2	0.09	0.0034	spleen	both_ctl	down
4	MF	GO:0019136	deoxynucleoside kinase activity	6	1	0	0.0035	spleen	both_ctl	down
5	MF	GO:0070700	BMP receptor binding	6	1	0	0.0035	spleen	both_ctl	down
6	MF	GO:0008199	ferric iron binding	7	1	0	0.0041	spleen	both_ctl	down
7	MF	GO:0004022	alcohol dehydrogenase (NAD) activity	8	1	0	0.0046	spleen	both_ctl	down
8	MF	GO:0016725	"oxidoreductase activity, acting on CH or..."	12	1	0.01	0.007	spleen	both_ctl	down
9	MF	GO:0004519	endonuclease activity	239	2	0.14	0.0079	spleen	both_ctl	down
10	MF	GO:0005160	transforming growth factor beta receptor...	26	1	0.02	0.015	spleen	both_ctl	down
11	MF	GO:0005125	cytokine activity	54	1	0.03	0.031	spleen	both_ctl	down
12	MF	GO:0035064	methylated histone binding	65	1	0.04	0.0372	spleen	both_ctl	down
13	MF	GO:0008083	growth factor activity	67	1	0.04	0.0383	spleen	both_ctl	down
1	BP	GO:2001044	regulation of integrin-mediated signalin...	14	1	0	0.0049	spleen	both_ctl	up
2	BP	GO:0006071	glycerol metabolic process	18	1	0.01	0.0064	spleen	both_ctl	up
3	BP	GO:0019432	triglyceride biosynthetic process	37	1	0.01	0.013	spleen	both_ctl	up
4	BP	GO:0070265	necrotic cell death	38	1	0.01	0.0134	spleen	both_ctl	up
5	BP	GO:0098586	cellular response to virus	39	1	0.01	0.0137	spleen	both_ctl	up
6	BP	GO:0015909	long-chain fatty acid transport	40	1	0.01	0.0141	spleen	both_ctl	up
7	BP	GO:2001244	positive regulation of intrinsic apoptot...	41	1	0.01	0.0144	spleen	both_ctl	up
8	BP	GO:0060113	inner ear receptor cell differentiation	54	1	0.02	0.019	spleen	both_ctl	up
9	BP	GO:0050868	negative regulation of T cell activation	56	1	0.02	0.0197	spleen	both_ctl	up
10	BP	GO:0019915	lipid storage	58	1	0.02	0.0204	spleen	both_ctl	up
11	BP	GO:0010951	negative regulation of endopeptidase act...	78	1	0.03	0.0273	spleen	both_ctl	up
12	BP	GO:0050728	negative regulation of inflammatory resp...	81	1	0.03	0.0284	spleen	both_ctl	up
13	BP	GO:0007605	sensory perception of sound	98	1	0.03	0.0342	spleen	both_ctl	up
14	BP	GO:0071356	cellular response to tumor necrosis fact...	140	1	0.05	0.0486	spleen	both_ctl	up
1	CC	GO:0005811	lipid droplet	78	2	0.03	0.00025	spleen	both_ctl	up
2	CC	GO:0097038	perinuclear endoplasmic reticulum	22	1	0.01	0.00709	spleen	both_ctl	up
1	MF	GO:1901612	cardiolipin binding	8	1	0	0.0017	spleen	both_ctl	up
2	MF	GO:0008191	metalloendopeptidase inhibitor activity	15	1	0	0.0033	spleen	both_ctl	up
3	MF	GO:0016411	acylglycerol O-acyltransferase activity	21	1	0	0.0046	spleen	both_ctl	up
4	MF	GO:0005125	cytokine activity	54	1	0.01	0.0117	spleen	both_ctl	up
5	MF	GO:0005546	"phosphatidylinositol-4,5-bisphosphate bi..."	54	1	0.01	0.0117	spleen	both_ctl	up
6	MF	GO:0008083	growth factor activity	67	1	0.01	0.0146	spleen	both_ctl	up
1	BP	GO:0034197	triglyceride transport	5	3	0	6.10E-09	liver	both_single	down
2	BP	GO:0034377	plasma lipoprotein particle assembly	17	3	0.02	4.10E-07	liver	both_single	down
3	BP	GO:0006572	tyrosine catabolic process	8	2	0.01	2.20E-05	liver	both_single	down
4	BP	GO:0006559	L-phenylalanine catabolic process	9	2	0.01	2.80E-05	liver	both_single	down
5	BP	GO:0015914	phospholipid transport	86	3	0.08	6.00E-05	liver	both_single	down
6	BP	GO:0006103	2-oxoglutarate metabolic process	20	2	0.02	0.00015	liver	both_single	down
7	BP	GO:0006536	glutamate metabolic process	29	2	0.03	0.00031	liver	both_single	down
8	BP	GO:0009058	biosynthetic process	4809	4	4.43	0.00037	liver	both_single	down
9	BP	GO:0042632	cholesterol homeostasis	51	2	0.05	0.00097	liver	both_single	down
10	BP	GO:0051384	response to glucocorticoid	107	2	0.1	0.0042	liver	both_single	down
11	BP	GO:0070857	regulation of bile acid biosynthetic pro...	5	1	0	0.0046	liver	both_single	down
12	BP	GO:0090205	positive regulation of cholesterol metab...	5	1	0	0.0046	liver	both_single	down
13	BP	GO:0045717	negative regulation of fatty acid biosyn...	5	1	0	0.0046	liver	both_single	down
14	BP	GO:0010893	positive regulation of steroid biosynthe...	8	1	0.01	0.00735	liver	both_single	down
15	BP	GO:1902932	positive regulation of alcohol biosynthe...	8	1	0.01	0.00735	liver	both_single	down
16	BP	GO:0035507	regulation of myosin-light-chain-phospha...	10	1	0.01	0.00917	liver	both_single	down
17	BP	GO:0070166	enamel mineralization	10	1	0.01	0.00917	liver	both_single	down
18	BP	GO:0051775	response to redox state	12	1	0.01	0.011	liver	both_single	down
19	BP	GO:0001678	cellular glucose homeostasis	107	2	0.1	0.01107	liver	both_single	down
20	BP	GO:0006707	cholesterol catabolic process	14	1	0.01	0.01282	liver	both_single	down
21	BP	GO:0072112	glomerular visceral epithelial cell diff...	14	1	0.01	0.01282	liver	both_single	down
22	BP	GO:0070584	mitochondrion morphogenesis	15	1	0.01	0.01373	liver	both_single	down
23	BP	GO:0014898	cardiac muscle hypertrophy in response t...	16	1	0.01	0.01464	liver	both_single	down
24	BP	GO:2000757	negative regulation of peptidyl-lysine a...	18	1	0.02	0.01646	liver	both_single	down
25	BP	GO:0045540	regulation of cholesterol biosynthetic p...	22	1	0.02	0.02008	liver	both_single	down
26	BP	GO:0010719	negative regulation of epithelial to mes...	24	1	0.02	0.02189	liver	both_single	down
27	BP	GO:0071397	cellular response to cholesterol	24	1	0.02	0.02189	liver	both_single	down
28	BP	GO:2000772	regulation of cellular senescence	26	1	0.02	0.02369	liver	both_single	down
29	BP	GO:0046326	positive regulation of glucose import	28	1	0.03	0.02549	liver	both_single	down
30	BP	GO:0010038	response to metal ion	286	2	0.26	0.02753	liver	both_single	down
31	BP	GO:0016242	negative regulation of macroautophagy	36	1	0.03	0.03266	liver	both_single	down
32	BP	GO:0006629	lipid metabolic process	1198	3	1.1	0.03591	liver	both_single	down
33	BP	GO:0006979	response to oxidative stress	347	2	0.32	0.0393	liver	both_single	down
34	BP	GO:0008203	cholesterol metabolic process	119	2	0.11	0.04761	liver	both_single	down
1	CC	GO:0005783	endoplasmic reticulum	1599	6	1.65	0.0087	liver	both_single	down
2	CC	GO:0005739	mitochondrion	1451	5	1.5	0.0178	liver	both_single	down
3	CC	GO:0042645	mitochondrial nucleoid	39	1	0.04	0.0396	liver	both_single	down
1	MF	GO:0005548	phospholipid transporter activity	103	3	0.1	0.00014	liver	both_single	down
2	MF	GO:0008483	transaminase activity	23	2	0.02	0.00024	liver	both_single	down
3	MF	GO:0016597	amino acid binding	34	2	0.03	0.00053	liver	both_single	down
4	MF	GO:0030170	pyridoxal phosphate binding	41	2	0.04	0.00077	liver	both_single	down
5	MF	GO:0046982	protein heterodimerization activity	369	3	0.38	0.0056	liver	both_single	down
6	MF	GO:0050431	transforming growth factor beta binding	20	1	0.02	0.02018	liver	both_single	down
7	MF	GO:0043539	protein serine/threonine kinase activato...	22	1	0.02	0.02218	liver	both_single	down
8	MF	GO:0005520	insulin-like growth factor binding	29	1	0.03	0.02914	liver	both_single	down
9	MF	GO:0008289	lipid binding	683	3	0.7	0.02948	liver	both_single	down
10	MF	GO:0008395	steroid hydroxylase activity	37	1	0.04	0.03704	liver	both_single	down
11	MF	GO:0016709	"oxidoreductase activity, acting on paire..."	46	1	0.05	0.04586	liver	both_single	down
1	BP	GO:0006419	alanyl-tRNA aminoacylation	5	1	0	0.0028	liver	both_single	up
2	BP	GO:0016114	terpenoid biosynthetic process	11	1	0.01	0.0062	liver	both_single	up
3	BP	GO:0046085	adenosine metabolic process	12	1	0.01	0.0068	liver	both_single	up
4	BP	GO:0046040	IMP metabolic process	15	1	0.01	0.0085	liver	both_single	up
5	BP	GO:0007218	neuropeptide signaling pathway	15	1	0.01	0.0085	liver	both_single	up
6	BP	GO:0010831	positive regulation of myotube different...	24	1	0.01	0.0135	liver	both_single	up
7	BP	GO:0032435	negative regulation of proteasomal ubiqu...	25	1	0.01	0.0141	liver	both_single	up
8	BP	GO:0045663	positive regulation of myoblast differen...	35	1	0.02	0.0197	liver	both_single	up
9	BP	GO:0006084	acetyl-CoA metabolic process	40	1	0.02	0.0224	liver	both_single	up
10	BP	GO:0035914	skeletal muscle cell differentiation	44	1	0.02	0.0247	liver	both_single	up
11	BP	GO:0032873	negative regulation of stress-activated ...	44	1	0.02	0.0247	liver	both_single	up
12	BP	GO:0006695	cholesterol biosynthetic process	48	1	0.03	0.0269	liver	both_single	up
13	BP	GO:0007507	heart development	591	2	0.33	0.0414	liver	both_single	up
14	BP	GO:0050728	negative regulation of inflammatory resp...	81	1	0.05	0.045	liver	both_single	up
15	BP	GO:0018107	peptidyl-threonine phosphorylation	87	1	0.05	0.0483	liver	both_single	up
16	BP	GO:0034644	cellular response to UV	89	1	0.05	0.0493	liver	both_single	up
1	CC	GO:0005833	hemoglobin complex	5	1	0	0.0039	liver	both_single	up
2	CC	GO:0005922	connexin complex	13	1	0.01	0.01	liver	both_single	up
3	CC	GO:0014704	intercalated disc	49	1	0.04	0.0374	liver	both_single	up
1	MF	GO:0004813	alanine-tRNA ligase activity	5	1	0	0.0044	liver	both_single	up
2	MF	GO:0005344	oxygen carrier activity	7	1	0.01	0.0061	liver	both_single	up
3	MF	GO:0005243	gap junction channel activity	7	1	0.01	0.0061	liver	both_single	up
4	MF	GO:0008253	5'-nucleotidase activity	13	1	0.01	0.0113	liver	both_single	up
5	MF	GO:0003746	translation elongation factor activity	17	1	0.01	0.0147	liver	both_single	up
6	MF	GO:0019825	oxygen binding	17	1	0.01	0.0147	liver	both_single	up
7	MF	GO:0003676	nucleic acid binding	3628	4	3.17	0.0186	liver	both_single	up
8	MF	GO:0008528	G protein-coupled peptide receptor activ...	46	1	0.04	0.0394	liver	both_single	up
1	BP	GO:0010828	positive regulation of glucose transmemb...	32	5	0.24	3.10E-09	skin	both_single	down
2	BP	GO:0051122	hepoxilin biosynthetic process	6	4	0.05	4.80E-08	skin	both_single	down
3	BP	GO:0006958	"complement activation, classical pathway"	16	5	0.12	9.80E-08	skin	both_single	down
4	BP	GO:0019372	lipoxygenase pathway	8	4	0.06	2.20E-07	skin	both_single	down
5	BP	GO:0043651	linoleic acid metabolic process	19	4	0.15	1.10E-05	skin	both_single	down
6	BP	GO:0010866	regulation of triglyceride biosynthetic ...	16	4	0.12	1.50E-05	skin	both_single	down
7	BP	GO:0006957	"complement activation, alternative pathw..."	9	3	0.07	3.50E-05	skin	both_single	down
8	BP	GO:0019369	arachidonic acid metabolic process	43	5	0.33	4.10E-05	skin	both_single	down
9	BP	GO:0030449	regulation of complement activation	11	3	0.08	6.90E-05	skin	both_single	down
10	BP	GO:0002675	positive regulation of acute inflammator...	13	3	0.1	0.00012	skin	both_single	down
11	BP	GO:0045745	positive regulation of G protein-coupled...	16	3	0.12	0.00023	skin	both_single	down
12	BP	GO:0010884	positive regulation of lipid storage	18	3	0.14	0.00033	skin	both_single	down
13	BP	GO:0090130	tissue migration	280	3	2.14	0.00035	skin	both_single	down
14	BP	GO:0006936	muscle contraction	293	9	2.24	0.0004	skin	both_single	down
15	BP	GO:0002864	regulation of acute inflammatory respons...	5	2	0.04	0.00057	skin	both_single	down
16	BP	GO:0009804	coumarin metabolic process	5	2	0.04	0.00057	skin	both_single	down
17	BP	GO:0015991	ATP hydrolysis coupled proton transport	24	3	0.18	0.00078	skin	both_single	down
18	BP	GO:0007588	excretion	24	3	0.18	0.00078	skin	both_single	down
19	BP	GO:1903224	regulation of endodermal cell differenti...	6	2	0.05	0.00085	skin	both_single	down
20	BP	GO:0090197	positive regulation of chemokine secreti...	6	2	0.05	0.00085	skin	both_single	down
21	BP	GO:0008211	glucocorticoid metabolic process	6	2	0.05	0.00085	skin	both_single	down
22	BP	GO:0001977	renal system process involved in regulat...	7	2	0.05	0.00119	skin	both_single	down
23	BP	GO:0042178	xenobiotic catabolic process	7	2	0.05	0.00119	skin	both_single	down
24	BP	GO:0010744	positive regulation of macrophage derive...	7	2	0.05	0.00119	skin	both_single	down
25	BP	GO:0043277	apoptotic cell clearance	29	3	0.22	0.00138	skin	both_single	down
26	BP	GO:0031100	animal organ regeneration	64	4	0.49	0.00145	skin	both_single	down
27	BP	GO:0042755	eating behavior	8	2	0.06	0.00158	skin	both_single	down
28	BP	GO:0035360	positive regulation of peroxisome prolif...	8	2	0.06	0.00158	skin	both_single	down
29	BP	GO:0032868	response to insulin	235	7	1.8	0.00172	skin	both_single	down
30	BP	GO:0060100	"positive regulation of phagocytosis, eng..."	9	2	0.07	0.00202	skin	both_single	down
31	BP	GO:0045109	intermediate filament organization	9	2	0.07	0.00202	skin	both_single	down
32	BP	GO:0002922	positive regulation of humoral immune re...	11	2	0.08	0.00305	skin	both_single	down
33	BP	GO:0003084	positive regulation of systemic arterial...	11	2	0.08	0.00305	skin	both_single	down
34	BP	GO:0046415	urate metabolic process	12	2	0.09	0.00364	skin	both_single	down
35	BP	GO:0045926	negative regulation of growth	206	5	1.58	0.00416	skin	both_single	down
36	BP	GO:0072112	glomerular visceral epithelial cell diff...	14	2	0.11	0.00497	skin	both_single	down
37	BP	GO:0033572	transferrin transport	14	2	0.11	0.00497	skin	both_single	down
38	BP	GO:0010954	positive regulation of protein processin...	16	2	0.12	0.00649	skin	both_single	down
39	BP	GO:0061436	establishment of skin barrier	16	2	0.12	0.00649	skin	both_single	down
40	BP	GO:0010575	positive regulation of vascular endothel...	16	2	0.12	0.00649	skin	both_single	down
41	BP	GO:0007605	sensory perception of sound	98	4	0.75	0.00675	skin	both_single	down
42	BP	GO:0007035	vacuolar acidification	25	3	0.19	0.00719	skin	both_single	down
43	BP	GO:0048251	elastic fiber assembly	17	2	0.13	0.00732	skin	both_single	down
44	BP	GO:0002888	positive regulation of myeloid leukocyte...	17	2	0.13	0.00732	skin	both_single	down
45	BP	GO:0050819	negative regulation of coagulation	19	2	0.15	0.00759	skin	both_single	down
46	BP	GO:0060402	calcium ion transport into cytosol	127	2	0.97	0.00765	skin	both_single	down
47	BP	GO:0099111	microtubule-based transport	195	2	1.49	0.00769	skin	both_single	down
48	BP	GO:0045618	positive regulation of keratinocyte diff...	18	2	0.14	0.00819	skin	both_single	down
49	BP	GO:0001990	regulation of systemic arterial blood pr...	19	2	0.15	0.00911	skin	both_single	down
50	BP	GO:0010975	regulation of neuron projection developm...	554	6	4.24	0.01008	skin	both_single	down
51	BP	GO:0032094	response to food	21	2	0.16	0.01108	skin	both_single	down
52	BP	GO:0006805	xenobiotic metabolic process	70	5	0.54	0.01181	skin	both_single	down
53	BP	GO:0097242	amyloid-beta clearance	22	2	0.17	0.01212	skin	both_single	down
54	BP	GO:0086091	regulation of heart rate by cardiac cond...	23	2	0.18	0.01321	skin	both_single	down
55	BP	GO:0010875	positive regulation of cholesterol efflu...	24	2	0.18	0.01434	skin	both_single	down
56	BP	GO:0045851	pH reduction	36	4	0.28	0.01486	skin	both_single	down
57	BP	GO:1901380	negative regulation of potassium ion tra...	19	2	0.15	0.01512	skin	both_single	down
58	BP	GO:0008286	insulin receptor signaling pathway	126	4	0.96	0.0159	skin	both_single	down
59	BP	GO:0072132	mesenchyme morphogenesis	30	2	0.23	0.02194	skin	both_single	down
60	BP	GO:0050776	regulation of immune response	535	8	4.09	0.02245	skin	both_single	down
61	BP	GO:1903115	regulation of actin filament-based movem...	28	2	0.21	0.02261	skin	both_single	down
62	BP	GO:0098754	detoxification	33	2	0.25	0.02262	skin	both_single	down
63	BP	GO:0022008	neurogenesis	1479	14	11.31	0.02432	skin	both_single	down
64	BP	GO:0030241	skeletal muscle myosin thick filament as...	86	3	0.66	0.02819	skin	both_single	down
65	BP	GO:0007601	visual perception	93	4	0.71	0.02839	skin	both_single	down
66	BP	GO:0008217	regulation of blood pressure	97	4	0.74	0.02852	skin	both_single	down
67	BP	GO:0048260	positive regulation of receptor-mediated...	35	2	0.27	0.02928	skin	both_single	down
68	BP	GO:0006067	ethanol metabolic process	15	2	0.11	0.03	skin	both_single	down
69	BP	GO:0034695	response to prostaglandin E	15	2	0.11	0.03	skin	both_single	down
70	BP	GO:0007565	female pregnancy	91	3	0.7	0.03257	skin	both_single	down
71	BP	GO:0045087	innate immune response	461	9	3.53	0.03292	skin	both_single	down
72	BP	GO:0048739	cardiac muscle fiber development	92	3	0.7	0.03348	skin	both_single	down
73	BP	GO:0048009	insulin-like growth factor receptor sign...	38	2	0.29	0.03409	skin	both_single	down
74	BP	GO:0031349	positive regulation of defense response	235	5	1.8	0.03689	skin	both_single	down
75	BP	GO:0010359	regulation of anion channel activity	5	1	0.04	0.03768	skin	both_single	down
76	BP	GO:0048563	post-embryonic animal organ morphogenesi...	5	1	0.04	0.03768	skin	both_single	down
77	BP	GO:0048550	negative regulation of pinocytosis	5	1	0.04	0.03768	skin	both_single	down
78	BP	GO:0006228	UTP biosynthetic process	5	1	0.04	0.03768	skin	both_single	down
79	BP	GO:0048382	mesendoderm development	5	1	0.04	0.03768	skin	both_single	down
80	BP	GO:0014722	regulation of skeletal muscle contractio...	5	1	0.04	0.03768	skin	both_single	down
81	BP	GO:0009996	negative regulation of cell fate specifi...	5	1	0.04	0.03768	skin	both_single	down
82	BP	GO:1903860	negative regulation of dendrite extensio...	5	1	0.04	0.03768	skin	both_single	down
83	BP	GO:0030321	transepithelial chloride transport	5	1	0.04	0.03768	skin	both_single	down
84	BP	GO:0060336	negative regulation of interferon-gamma-...	5	1	0.04	0.03768	skin	both_single	down
85	BP	GO:0051006	positive regulation of lipoprotein lipas...	5	1	0.04	0.03768	skin	both_single	down
86	BP	GO:0042360	vitamin E metabolic process	5	1	0.04	0.03768	skin	both_single	down
87	BP	GO:0050930	induction of positive chemotaxis	5	1	0.04	0.03768	skin	both_single	down
88	BP	GO:1904800	negative regulation of neuron remodeling	5	1	0.04	0.03768	skin	both_single	down
89	BP	GO:2000173	negative regulation of branching morphog...	5	1	0.04	0.03768	skin	both_single	down
90	BP	GO:0045766	positive regulation of angiogenesis	97	3	0.74	0.03826	skin	both_single	down
91	BP	GO:0019233	sensory perception of pain	41	2	0.31	0.03918	skin	both_single	down
92	BP	GO:0002891	positive regulation of immunoglobulin me...	41	2	0.31	0.03918	skin	both_single	down
93	BP	GO:0032879	regulation of localization	2211	28	16.91	0.04012	skin	both_single	down
94	BP	GO:1905114	cell surface receptor signaling pathway ...	490	4	3.75	0.04195	skin	both_single	down
95	BP	GO:0006631	fatty acid metabolic process	307	10	2.35	0.04383	skin	both_single	down
96	BP	GO:0035357	peroxisome proliferator activated recept...	19	3	0.15	0.04426	skin	both_single	down
97	BP	GO:0045606	positive regulation of epidermal cell di...	24	3	0.18	0.04428	skin	both_single	down
98	BP	GO:0046513	ceramide biosynthetic process	44	2	0.34	0.04454	skin	both_single	down
99	BP	GO:0086005	ventricular cardiac muscle cell action p...	18	2	0.14	0.04467	skin	both_single	down
100	BP	GO:0039019	pronephric nephron development	6	1	0.05	0.04504	skin	both_single	down
101	BP	GO:0090315	negative regulation of protein targeting...	6	1	0.05	0.04504	skin	both_single	down
102	BP	GO:1904426	positive regulation of GTP binding	6	1	0.05	0.04504	skin	both_single	down
103	BP	GO:1905770	regulation of mesodermal cell differenti...	6	1	0.05	0.04504	skin	both_single	down
104	BP	GO:0038092	nodal signaling pathway	6	1	0.05	0.04504	skin	both_single	down
105	BP	GO:0001555	oocyte growth	6	1	0.05	0.04504	skin	both_single	down
106	BP	GO:0051238	sequestering of metal ion	6	1	0.05	0.04504	skin	both_single	down
107	BP	GO:0002070	epithelial cell maturation	6	1	0.05	0.04504	skin	both_single	down
108	BP	GO:0034145	positive regulation of toll-like recepto...	6	1	0.05	0.04504	skin	both_single	down
109	BP	GO:2000325	regulation of nuclear receptor transcrip...	6	1	0.05	0.04504	skin	both_single	down
110	BP	GO:2000491	positive regulation of hepatic stellate ...	6	1	0.05	0.04504	skin	both_single	down
111	BP	GO:0043031	negative regulation of macrophage activa...	6	1	0.05	0.04504	skin	both_single	down
